unique words	median word length	english percent	full text path	original path
1591	7	0.95851666	f/f318b779.txt	https://onbeing.org/programs/krista-tippett-remembering-forward
1211	7	0.9562345	2/2dd656d0.txt	https://onbeing.org/programs/khaled-abou-el-fadl-and-harold-m-schulweis-religion-and-our-world-in-crisis
1451	6	0.9510682	f/fb9e60e5.txt	https://onbeing.org/programs/laurie-zoloth-a-theological-perspective-on-cloning
1273	7	0.96307933	5/5f7e7190.txt	https://onbeing.org/programs/kwame-anthony-appiah-sidling-up-to-difference-social-change-and-moral-revolutions
1332	7	0.951952	b/b45820e1.txt	https://onbeing.org/programs/krista-tippett-the-mystery-and-art-of-living
1297	7	0.95065534	5/5210e7fa.txt	https://onbeing.org/programs/lawrence-krauss-our-origins-and-the-weight-of-space
1219	6	0.9319114	e/e6a4c5d4.txt	https://onbeing.org/programs/lawrence-kushner-kabbalah-and-the-inner-life-of-god
1017	6	0.9626352	a/a616804.txt	https://onbeing.org/programs/layli-long-soldier-the-freedom-of-real-apologies-mar2017
1208	7	0.9594371	9/9cad11a4.txt	https://onbeing.org/programs/leila-ahmed-muslim-women-and-other-misunderstandings
1194	6	0.96566164	9/99341e2d.txt	https://onbeing.org/programs/leonard-mlodinow-randomness-and-choice-2
1505	7	0.9209302	9/95e0aba2.txt	https://onbeing.org/programs/living-islam
1252	7	0.9592652	4/4fddc347.txt	https://onbeing.org/programs/lisa-randall-dark-matter-and-the-astounding-interconnectedness-of-everything
1232	7	0.96672076	c/c5936d21.txt	https://onbeing.org/programs/louis-newman-the-refreshing-practice-of-repentance
1322	7	0.9546142	7/72a0cb18.txt	https://onbeing.org/programs/luke-timothy-johnson-and-bernadette-brooten-deciphering-the-da-vinci-code
1321	7	0.9318698	e/ed2e9876.txt	https://onbeing.org/programs/malka-haya-fenyvesi-and-aziza-hasan-curiosity-over-assumptions
1521	6	0.94017094	a/a7f7c445.txt	https://onbeing.org/programs/major-john-morris-the-soul-of-war
1248	7	0.94871795	d/d5ee9ec2.txt	https://onbeing.org/programs/lyndsey-stonebridge-thinking-and-friendship-in-dark-times-hannah-arendt-for-now-may2017
1202	6	0.9559068	6/644ce347.txt	https://onbeing.org/programs/mahzarin-banaji-the-mind-is-a-difference-seeking-machine
1338	7	0.9245142	9/9309cf5c.txt	https://onbeing.org/programs/manuel-vasquez-latino-migrations-and-the-changing-face-of-religion-in-the-americas
1165	7	0.9536481	2/24821bfc.txt	https://onbeing.org/programs/margaret-wertheim-the-grandeur-and-limits-of-science-feb2017
1362	7	0.9361234	b/b4f439de.txt	https://onbeing.org/programs/maria-popova-cartographer-of-meaning-in-a-digital-age-jan2017
1304	6	0.9539877	8/874a27f8.txt	https://onbeing.org/programs/mariane-pearl-a-spirit-of-defiance
1268	6	0.9676656	3/38ad96e1.txt	https://onbeing.org/programs/marie-howe-the-power-of-words-to-save-us-may2017
1176	6	0.95153064	f/fe094b82.txt	https://onbeing.org/programs/marilyn-nelson-communal-pondering-in-a-noisy-world-feb2017
1176	7	0.9710884	3/37911a4c.txt	https://onbeing.org/programs/marilynne-robinson-marcelo-gleiser-the-mystery-we-are
1519	7	0.95655036	8/84771d57.txt	https://onbeing.org/programs/mario-cuomo-and-mark-souder-faith-and-politics-in-america
1303	6	0.9493477	9/9c32c069.txt	https://onbeing.org/programs/maria-tatar-the-great-cauldron-of-story-why-fairy-tales-are-for-adults-again
1404	7	0.9408832	e/e332e1dc.txt	https://onbeing.org/programs/mark-hyman-james-gordon-penny-george-the-evolution-of-medicine
1330	7	0.9548872	1/1fcebbac.txt	https://onbeing.org/programs/martin-doblmeier-ethics-and-the-will-of-god-the-legacy-of-dietrich-bonhoeffer
1681	7	0.9286139	7/7e1a144d.txt	https://onbeing.org/programs/martin-marty-americas-changing-religious-landscape
968	7	0.9566116	e/ee36f893.txt	https://onbeing.org/programs/mario-livio-mysteries-of-an-expanding-universe
1392	7	0.95689654	f/f684d70f.txt	https://onbeing.org/programs/martin-rees-cosmic-origami-and-what-we-dont-know
1180	6	0.94661015	f/ff48f0a1.txt	https://onbeing.org/programs/mary-catherine-bateson-composing-a-life-aug2017
1273	6	0.93794185	c/cf844aea.txt	https://onbeing.org/programs/martin-sheen-spirituality-of-imagination-jun2017
1126	6	0.95737123	6/6f21f657.txt	https://onbeing.org/programs/mary-catherine-bateson-composing-a-life
1507	6	0.94625086	3/3a81cb71.txt	https://onbeing.org/programs/mary-doria-russell-the-novelist-as-god
1204	6	0.95681065	1/1f26d117.txt	https://onbeing.org/programs/mary-karr-astonished-by-the-human-comedy
1105	6	0.9710407	5/593e30f2.txt	https://onbeing.org/programs/mary-oliver-listening-to-the-world
1268	6	0.96056783	c/c51f5d8f.txt	https://onbeing.org/programs/matthew-sanford-the-bodys-grace
1352	7	0.94822484	b/bb716bdb.txt	https://onbeing.org/programs/mayfair-yang-chinas-hidden-spiritual-landscape
1310	7	0.94961834	b/be3d4105.txt	https://onbeing.org/programs/maya-angelou-elizabeth-alexander-arnold-rampersad-w-e-b-du-bois-and-the-american-soul
1239	6	0.9491525	d/dcd7ab87.txt	https://onbeing.org/programs/mercedes-doretti-laying-the-dead-to-rest
1256	6	0.9482484	d/d256ce4f.txt	https://onbeing.org/programs/meredith-monk-archaeologist-of-the-human-voice
1423	7	0.9437807	a/a7104883.txt	https://onbeing.org/programs/matthieu-ricard-happiness-as-human-flourishing-jul2017
1382	7	0.9536903	3/30c9d5af.txt	https://onbeing.org/programs/michael-cromartie-and-e-j-dionne-religion-on-the-campaign-trail
1172	6	0.95051193	5/5e5a9fe2.txt	https://onbeing.org/programs/michael-longley-the-vitality-of-ordinary-things
1257	7	0.96897376	6/6beabf81.txt	https://onbeing.org/programs/michelle-alexander-who-we-want-to-become-beyond-the-new-jim-crow
1342	7	0.9552906	d/d3d6a14f.txt	https://onbeing.org/programs/michael-mccullough-getting-revenge-and-forgiveness
1221	7	0.96150696	4/4ed9a2ac.txt	https://onbeing.org/programs/mike-rose-the-intelligence-in-all-kinds-of-work-and-the-human-core-of-all-education-that-matters
1439	7	0.9367616	b/b6d12fd1.txt	https://onbeing.org/programs/mel-robeck-spiritual-tidal-wave-the-origins-and-impact-of-pentecostalism
1121	6	0.9286351	4/4c615406.txt	https://onbeing.org/programs/mirabai-bush-search-inside-yourself-contemplation-in-life-and-work-2
1266	6	0.96445495	8/83dd8b0e.txt	https://onbeing.org/programs/michel-martin-the-fabric-of-our-identity
1152	6	0.9375	2/2f20ac2f.txt	https://onbeing.org/programs/mohammad-darawshe-children-of-both-identities
1283	7	0.95791113	d/dc868ae1.txt	https://onbeing.org/programs/miroslav-volf-religion-and-violence
1095	6	0.9232877	1/165c55ad.txt	https://onbeing.org/programs/mohammed-fairouz-the-world-in-counterpoint
1335	7	0.9258427	7/7320e47c.txt	https://onbeing.org/programs/mohammed-abu-nimer-sami-adwan-two-narratives-reflections-on-the-israeli-palestinian-present-part-2
1357	7	0.95283717	7/7d92804c.txt	https://onbeing.org/programs/muqtedar-khan-and-cheryl-sanders-the-other-religious-america-in-election-2004
1274	6	0.94976455	7/783d0087.txt	https://onbeing.org/programs/nadia-bolz-weber-seeing-the-underside-and-seeing-god-tattoos-tradition-and-grace
1408	7	0.92897725	b/b568e09e.txt	https://onbeing.org/programs/mustafa-akyol-religion-democracy-and-the-new-turkey
1276	6	0.9710031	c/cd78cfa1.txt	https://onbeing.org/programs/naomi-shihab-nye-your-life-is-a-poem
1326	6	0.9434389	5/58f67a04.txt	https://onbeing.org/programs/natasha-trethewey-eboo-patel-how-to-live-beyond-this-election
1388	7	0.94884723	b/b9fcff72.txt	https://onbeing.org/programs/nathan-dungan-money-and-moral-balance
1295	7	0.94749033	4/4aa71ccb.txt	https://onbeing.org/programs/nathan-schneider-the-wisdom-of-millennials
1238	6	0.9483037	2/2dbf068f.txt	https://onbeing.org/programs/nikki-giovanni-soul-food-sex-and-space
1233	6	0.94647205	5/5c30bc18.txt	https://onbeing.org/programs/omid-safi-and-seemi-bushra-ghazi-the-spirit-of-islam
1207	6	0.942005	a/af85b3ea.txt	https://onbeing.org/programs/natalie-batalha-exoplanets-and-love-science-that-connects-us-to-one-another
1330	7	0.95338345	9/99ab71b4.txt	https://onbeing.org/programs/nicholas-kristof-journalism-and-compassion
1455	7	0.9388316	a/a2c3104.txt	https://onbeing.org/programs/pankaj-mishra-the-buddha-in-the-world
1386	7	0.96176046	b/b3b5f5b5.txt	https://onbeing.org/programs/parker-palmer-andrew-solomon-anita-barrows-soul-depression-7
1371	6	0.9467542	7/72cf0fed.txt	https://onbeing.org/programs/parker-palmer-phyllis-tickle-and-ingrid-mattson-the-spiritual-fallout-of-911
1336	6	0.94311374	5/5ae7faae.txt	https://onbeing.org/programs/parker-palmer-courtney-martin-the-inner-life-of-rebellion
1308	7	0.9510703	d/dd5b70d9.txt	https://onbeing.org/programs/parker-palmer-repossessing-virtue-economic-crisis-morality-and-meaning
1223	6	0.9337694	2/2428a2ea.txt	https://onbeing.org/programs/patrick-bellegarde-smith-living-vodou
1247	6	0.93584603	b/b067979.txt	https://onbeing.org/programs/patrisse-cullors-and-robert-ross-the-spiritual-work-of-black-lives-matter-may2017
1323	7	0.94633406	f/f41e44ce.txt	https://onbeing.org/programs/paul-collins-jennifer-elder-autism-and-humanity
1249	7	0.95596474	2/280825fc.txt	https://onbeing.org/programs/padraig-o-tuama-belonging-creates-and-undoes-us-both-mar2017
1476	7	0.94376695	3/3eafac87.txt	https://onbeing.org/programs/paul-elie-jean-bethke-elshtain-and-robin-lovin-moral-man-and-immoral-society-rediscovering-reinhold-niebuhr
1378	7	0.9535559	5/5e4983e0.txt	https://onbeing.org/programs/paul-elie-faith-fired-by-literature
1090	6	0.94587153	a/af900d40.txt	https://onbeing.org/programs/paul-muldoon-a-conversation-with-verse
1104	7	0.9619565	4/43212083.txt	https://onbeing.org/programs/pauline-boss-the-myth-of-closure
1466	7	0.952251	2/292574ba.txt	https://onbeing.org/programs/paul-zak-the-science-of-trust-economics-and-virtue
1006	6	0.9473161	b/b0a05fb6.txt	https://onbeing.org/programs/paulo-coelho-the-alchemy-of-pilgrimage
1505	7	0.94152826	5/5c88e460.txt	https://onbeing.org/programs/peter-berger-and-rosabeth-moss-kanter-globalization-and-the-rise-of-religion
1457	7	0.95950586	c/cb5a8259.txt	https://onbeing.org/programs/peter-j-gomes-jean-bethke-elshtain-and-chris-hedges-religion-in-a-time-of-war
1268	6	0.9511041	1/1aabe8f.txt	https://onbeing.org/programs/phil-donahue-transformation-on-screen-and-off
1227	6	0.9478403	b/b69e6090.txt	https://onbeing.org/programs/paul-raushenbush-occupying-the-gospel
1382	6	0.95947903	4/471af46f.txt	https://onbeing.org/programs/pico-iyer-the-art-of-stillness
1416	6	0.94774014	7/72f79aad.txt	https://onbeing.org/programs/phyllis-tickle-and-lynn-schofield-clark-a-return-to-the-mystery-religion-fantasy-and-entertainment
1352	7	0.9519231	c/c42e4c70.txt	https://onbeing.org/programs/prabhu-guptara-the-gods-of-business
1236	7	0.96359223	1/1b3bd688.txt	https://onbeing.org/programs/rachel-naomi-remen-listening-generously
1128	7	0.96187943	6/67689cb5.txt	https://onbeing.org/programs/rachel-yehuda-how-trauma-and-resilience-cross-generations
1322	7	0.92511344	1/110550c.txt	https://onbeing.org/programs/rami-nashashibi-a-new-coming-together
1427	6	0.9537491	5/5e748c6.txt	https://onbeing.org/programs/repossessing-virtue-living-differently-beyond-economic-crisis
1428	7	0.9579832	2/2f44f51a.txt	https://onbeing.org/programs/rebecca-chopp-kecia-ali-and-mary-stewart-van-leeuwen-women-marriage-and-religion
1520	7	0.94078946	f/fe5e55aa.txt	https://onbeing.org/programs/rebecca-solnit-falling-together
1341	7	0.9649515	3/35f6726a.txt	https://onbeing.org/programs/repossessing-virtue-wise-voices-from-religion-science-industry-and-the-arts
1312	7	0.9481707	7/77501cb7.txt	https://onbeing.org/programs/reza-aslan-islams-reformation
1384	7	0.94219655	9/9622e998.txt	https://onbeing.org/programs/richard-cizik-the-evolution-of-american-evangelicalism
1249	7	0.9527622	e/ec87adc8.txt	https://onbeing.org/programs/rex-jung-creativity-and-the-everyday-brain
1179	7	0.93638676	e/e1a61dff.txt	https://onbeing.org/programs/richard-davidson-investigating-healthy-minds
1301	7	0.95926213	1/198d3fc7.txt	https://onbeing.org/programs/richard-mouw-and-virginia-ramey-mollenkott-gay-marriage-broken-or-blessed-two-evangelical-views
1313	7	0.95582634	7/77fec578.txt	https://onbeing.org/programs/richard-mouw-restoring-political-civility-an-evangelical-view
1422	6	0.96061885	a/a35561a3.txt	https://onbeing.org/programs/richard-rodriguez-the-fabric-of-our-identity
1487	6	0.94014794	c/c408d764.txt	https://onbeing.org/programs/rick-and-kay-warren-at-saddleback
1403	7	0.95794725	4/494f6bdf.txt	https://onbeing.org/programs/richard-wightman-fox-jean-bethke-elshtain-robin-lovin-moral-man-immoral-society-public-theology-reinhold-niehbuhr
1204	7	0.948505	8/83cac1ac.txt	https://onbeing.org/programs/richard-rohr-living-in-deep-time-apr2017
1239	7	0.95803064	e/e80b174a.txt	https://onbeing.org/programs/robert-coles-the-inner-lives-of-children
1178	6	0.95925295	1/1c221f28.txt	https://onbeing.org/programs/robert-coles-diane-komp-and-carol-dittberner-children-and-god
1467	6	0.941377	a/a033a3b2.txt	https://onbeing.org/programs/rick-and-kay-warren-the-new-evangelical-leaders-part-ii
1350	7	0.9414815	7/7d8694b3.txt	https://onbeing.org/programs/robert-millet-inside-mormon-faith
1413	7	0.9497523	9/9ea85e2e.txt	https://onbeing.org/programs/robert-franklin-and-margaret-poloma-pentecostalism-in-america
1443	6	0.95703393	3/3f04420c.txt	https://onbeing.org/programs/robert-pollack-rami-nashashibi-lisa-lampman-leon-weinstein-and-natalie-gold-the-problem-of-evil
1091	6	0.9340055	e/e51d0a92.txt	https://onbeing.org/programs/robi-damelin-ali-abu-awwad-no-more-taking-sides
1271	7	0.9590873	1/1d653489.txt	https://onbeing.org/programs/robert-wright-the-evolution-of-god
1443	7	0.9355509	7/7225f02d.txt	https://onbeing.org/programs/rod-dreher-the-faith-life-of-the-party-part-ii-the-right
1201	7	0.9575354	3/3c448895.txt	https://onbeing.org/programs/robin-wall-kimmerer-the-intelligence-in-all-kinds-of-life
1413	7	0.9419674	a/a6b981f6.txt	https://onbeing.org/programs/roberta-bondi-gregory-plotnikoff-michele-balamani-anoushka-shankar-and-stephen-mitchell-patterns-of-prayer
999	6	0.956957	2/2db41d9f.txt	https://onbeing.org/programs/ruby-sales-where-does-it-hurt
1030	6	0.9504854	5/55ec23f8.txt	https://onbeing.org/programs/rosanne-cash-time-traveler
1545	7	0.9527508	3/31ff46c7.txt	https://onbeing.org/programs/s-james-gates-and-thomas-levenson-einsteins-ethics
1266	7	0.9612954	8/830f5aa0.txt	https://onbeing.org/programs/s-james-gates-uncovering-the-codes-for-reality
1278	6	0.9233177	9/99be9523.txt	https://onbeing.org/programs/samar-jarrah-wajahat-ali-sahar-ullah-et-al-revealing-ramadan
1062	6	0.9698682	3/3eba509b.txt	https://onbeing.org/programs/sandy-eisenberg-sasso-the-spirituality-of-parenting
1387	6	0.96539295	a/adf586ca.txt	https://onbeing.org/programs/sandy-eisenberg-sasso-richard-hays-and-linda-loving-passover-and-easter
1489	7	0.94895905	8/8d9623e1.txt	https://onbeing.org/programs/scott-atran-hopes-and-dreams-in-a-world-of-fear
1223	7	0.944399	5/5710d695.txt	https://onbeing.org/programs/sari-nusseibeh-the-evolution-of-change
1266	6	0.95181674	6/601dcea3.txt	https://onbeing.org/programs/sarah-kays-way-with-words
1285	7	0.95797664	d/d8c0ef86.txt	https://onbeing.org/programs/seane-corn-yoga-meditation-in-action
1345	7	0.92565054	2/2f702ff3.txt	https://onbeing.org/programs/scott-martin-kosofsky-legends-to-live-by
1338	7	0.9312407	9/922b7c7c.txt	https://onbeing.org/programs/seyyed-hossein-nasr-hearing-muslim-voices-since-911
1340	6	0.9425373	d/d52f8090.txt	https://onbeing.org/programs/seth-godin-the-art-of-noticing-and-then-creating
1364	6	0.9596774	9/9e9a9d76.txt	https://onbeing.org/programs/shane-claiborne-a-monastic-revolution
1397	7	0.94702935	8/8e5a345d.txt	https://onbeing.org/programs/sharon-salzberg-lawrence-kushner-anne-lamott-and-omid-safi-the-meaning-of-faith
1271	6	0.9339103	d/d8e8a8cf.txt	https://onbeing.org/programs/sharon-brous-days-of-awe
1235	6	0.9319838	3/3c5757a2.txt	https://onbeing.org/programs/sherry-turkle-alive-enough-reflecting-on-our-technology
1232	7	0.9569805	5/51142567.txt	https://onbeing.org/programs/sherwin-nuland-the-biology-of-the-spirit
1239	6	0.96045196	e/eae392e3.txt	https://onbeing.org/programs/sheryl-sandberg-and-adam-grant-resilience-after-unimaginable-loss-apr2017
1312	7	0.9481707	7/719821c.txt	https://onbeing.org/programs/sharon-salzberg-robert-thurman-meeting-our-enemies-and-our-suffering
1192	6	0.9521812	7/74bfe38e.txt	https://onbeing.org/programs/simone-campbell-how-to-be-spiritually-bold
1288	7	0.9549689	3/3a72f2fa.txt	https://onbeing.org/programs/steven-waldman-beyond-the-god-gap
1253	7	0.96727854	e/ed3d88af.txt	https://onbeing.org/programs/stephen-batchelor-the-limits-of-belief-the-massiveness-of-the-questions
1307	6	0.9433818	c/c329a9a7.txt	https://onbeing.org/programs/sister-joan-chittister-obedience-and-action
1345	7	0.95167285	f/fce32d93.txt	https://onbeing.org/programs/steven-waldman-philip-hamburger-the-long-experiment-of-american-democracy
1345	7	0.9583643	7/7124b0b.txt	https://onbeing.org/programs/steven-waldman-the-future-of-moral-values
1344	7	0.95238096	3/355ba481.txt	https://onbeing.org/programs/steven-waldman-liberating-the-founders
1428	7	0.9558824	7/77bcc073.txt	https://onbeing.org/programs/stuart-brown-play-spirit-and-character
1200	7	0.9508333	a/a31386e0.txt	https://onbeing.org/programs/sen-pete-domenici-alice-rivlin-political-bridge-people
1201	6	0.9408826	b/bfe3583c.txt	https://onbeing.org/programs/studs-terkel-life-faith-and-death
1245	6	0.951004	2/23deb04f.txt	https://onbeing.org/programs/susan-cheever-and-kevin-griffin-the-spirituality-of-addiction-and-recovery
1170	6	0.9461538	1/15cd6a48.txt	https://onbeing.org/programs/sylvia-boorstein-what-we-nurture
1389	6	0.9359251	c/cc01c086.txt	https://onbeing.org/programs/sylvia-earle-her-deepness
1401	7	0.9557459	4/48f20395.txt	https://onbeing.org/programs/sylvia-poggioli-donald-cozzens-and-margaret-a-farley-the-religious-legacy-of-john-paul-ii
1113	7	0.94878703	5/556ae8dd.txt	https://onbeing.org/programs/tami-simon-inner-life-at-work-business-meditation-and-technology
1549	6	0.9470626	d/d61f4c6d.txt	https://onbeing.org/programs/the-beauty-and-challenge-of-being-catholic-hearing-the-faithful
1460	6	0.9589041	1/19736d45.txt	https://onbeing.org/programs/terry-tempest-williams-the-vitality-of-the-struggle
1170	6	0.96068376	d/d3e0d20e.txt	https://onbeing.org/programs/thich-nhat-hanh-cheri-maples-larry-ward-being-peace-in-a-world-of-trauma
1165	7	0.95965666	9/9f1964c1.txt	https://onbeing.org/programs/thupten-jinpa-translating-the-dalai-lama
1492	7	0.93900806	7/7142e06d.txt	https://onbeing.org/programs/the-private-faith-of-jimmy-carter
1169	7	0.94183064	e/e4f7efe1.txt	https://onbeing.org/programs/tiffany-shlain-growing-up-the-internet
1163	7	0.96044713	8/812c9536.txt	https://onbeing.org/programs/tiya-miles-toward-living-memory
1389	7	0.95320374	d/d1746fac.txt	https://onbeing.org/programs/thomas-moore-debra-haffner-and-anthony-ugolnik-spirituality-and-sexuality
1350	7	0.9474074	b/b2f60550.txt	https://onbeing.org/programs/ursula-king-andrew-revkin-and-david-sloan-wilson-teilhard-de-chardins-planetary-mind-and-our-spiritual-evolution
1408	7	0.9410511	5/59df880c.txt	https://onbeing.org/programs/vali-nasr-the-sunni-shia-divide-and-the-future-of-islam
1241	7	0.9508461	e/e1e319c.txt	https://onbeing.org/programs/varadaraja-v-raman-the-hearts-reason-hinduism-and-science
1285	6	0.9673152	2/28d063ac.txt	https://onbeing.org/programs/vigen-guroian-restoring-the-senses-gardening-and-orthodox-easter
961	6	0.9469303	5/550d47bb.txt	https://onbeing.org/programs/vincent-harding-is-america-possible
1311	6	0.93974066	1/147be833.txt	https://onbeing.org/programs/vashti-mckenzie-african-american-woman-leader
1088	6	0.9476103	a/a5ef18d2.txt	https://onbeing.org/programs/vincent-harding-phyllis-tickle-racial-identity-in-the-emerging-church-and-the-world
1152	6	0.9626736	a/a78b1ca1.txt	https://onbeing.org/programs/walter-brueggemann-the-prophetic-imagination
1252	7	0.9592652	e/ec7aaa41.txt	https://onbeing.org/programs/wangari-maathai-planting-the-future
1449	7	0.9461698	1/1b7197da.txt	https://onbeing.org/programs/vincent-cornell-violence-and-crisis-in-islam
1433	7	0.9532449	3/36bb8741.txt	https://onbeing.org/programs/vincent-cornell-the-face-of-the-prophet-cartoons-and-chasm
1365	6	0.96190476	8/8ee7441a.txt	https://onbeing.org/programs/where-was-god
1078	6	0.96753246	1/1147a5f2.txt	https://onbeing.org/programs/xavier-le-pichon-the-fragility-at-the-heart-of-humanity
1150	6	0.9434783	e/ee2767fb.txt	https://onbeing.org/programs/yo-yo-ma-music-happens-between-the-notes
1190	7	0.9453781	2/27f177f.txt	https://onbeing.org/programs/yossi-klein-halevi-thin-places-thick-realities
1320	7	0.9401515	f/f1c46fc0.txt	https://onbeing.org/programs/yossi-klein-halevi-two-narratives-reflections-on-the-israeli-palestinian-present-part-1
